1570568982683426819,3156120964
1589029918012506113,321954654
212913163,939091
1657798973535526912,3353330837
43975651,3353330837
62890739,939091
43975651,1640929196
1399136176162983942,767788995962998784
996403244,9300262
1299097233573453824,292929271
1519790054981394432,27995424
1656732653440073735,10774652
1483263771351072775,3103505578
1596478694473830402,27995424
1570568982683426819,236487888
1520415642263773185,1521128820014727168
1456024938217971714,18266688
769217642242637826,1084468387491790848
1520415642263773185,1585950902015479808
1131214009,3103505578
1131214009,55329156
1131214009,341190477
1638014011110293506,254117355
1411587242,341190477
1570568982683426819,15764644
1518682160785408000,17494010
1486453932603940871,14377605
1656732653440073735,1430605174674964480
212913163,133938408
212913163,341190477
212913163,17494010
212913163,32871086
212913163,1917731
1637881650892644370,2852597261
54805505,2999876575
1637881650892644370,18929234
1667335854510030848,96015533
1566499424192368641,96015533
1271590520377102336,1640929196
1456059949872816130,232901331
1589029918012506113,22677397
1515957087276310532,30354991
1638014011110293506,1147677914986471424
1518921938885873664,55329156
1720070220809691136,17469289
1683545642398801921,1640929196
1518882384573517824,561491387
1720070220809691136,1367531
212913163,259395895
1596478694473830402,31667539
1565040253953613824,23281108
1238917979829465089,58579942
1570568982683426819,493526610
1586211174160498689,44196397
1607164701993058305,1640929196
1624749914784772110,46302096
1607164701993058305,1084468387491790848
305885445,14298769
1607164701993058305,1172242189
1656732653440073735,2190348686
1607164701993058305,14377605
1620666540088598528,2190348686
1359609204403707908,1367531
1661406226905694215,468646961
1668356458143182849,1147677914986471424
62890739,11347122
1515957087276310532,247368688
1585839607924432896,4765364386
700160016943284224,1682525608109125632
3296862519,4765364386
62890739,3315264553
1654152721203642369,32201297
1492962746295468032,1446932149148344320
1249204619525255168,468646961
1668356458143182849,24403753
16585184,11347122
1668356458143182849,16635277
1668356458143182849,887052266741616640
1589029918012506113,278145569
1503964725700227072,341190477
1352276758255591425,63013144
1705245052245532672,39284144
77650856,16116288
1427683741653037056,15923226
1515957087276310532,232901331
35806287,11347122
1661442434130141189,428454304
1518682160785408000,469913850
1518682160785408000,887807166
1518921938885873664,878284831
1685032981222805504,1082197856
1588222653734723585,94784682
1470725246734979074,16106584
35806287,2852597261
1131214009,887052266741616640
4852978169,21059255
1699465639637729280,32201297
320573559,11347122
4852978169,435232010
1654152721203642369,1528943647185678336
1456059949872816130,22677397
16585184,30354991
1638014011110293506,817158775610179584
1638014011110293506,22677397
1638014011110293506,1592117106
1518682160785408000,11347122
1518711950091292672,11347122
1637881650892644370,975200486
1521185345949237248,2421067430
1620666540088598528,22677397
1131214009,140237362
32804484,39344374
1411587242,1084468387491790848
43975651,1084468387491790848
43975651,23281108
1131214009,1640929196
1566499424192368641,292929271
27951213,4102376488
3296862519,78523300
1131214009,18266688
1661406226905694215,608827037
1598154394595340289,1640929196
1518682160785408000,14247236
1270872035896496128,2852597261
16794451,469913850
1492962746295468032,469913850
1566499424192368641,939091
1518682160785408000,1587849814187843584
212913163,130003441
1656732653440073735,523248016
1598154394595340289,428454304
1594070478678728704,2467791
1598154394595340289,878284831
1515957087276310532,975200486
1607164701993058305,767788995962998784
1598154394595340289,32201297
1570568982683426819,247368688
1594000514227675137,38495835
1683545642398801921,3103505578
1707496899358375936,878284831
1708571743156133888,1640929196
1635801515548983297,878284831
1635801515548983297,14377605
1635801515548983297,1640929196
1635801515548983297,2234760798
1661406226905694215,17980523
1635801515548983297,1212806053907185664
1521185345949237248,878284831
1503964725700227072,875856268056969216
1521185345949237248,3103505578
1635801515548983297,21059255
1635801515548983297,132339474
1598154394595340289,2234760798
1519790054981394432,17469289
1708571743156133888,341190477
1570568982683426819,1471208460125540352
1519790054981394432,457984599
1570568982683426819,15446531
1518882384573517824,147738080
52955934,130003441
1565040253953613824,3103505578
1668356458143182849,496455154
1486453932603940871,44196397
1598154394595340289,4136642352
1521185345949237248,341190477
1589029918012506113,2852597261
1483263771351072775,878284831
1668356458143182849,1587849814187843584
1657798973535526912,3096147528
1585839607924432896,1640929196
1589029918012506113,232901331
1674887889182916608,4799702183
1503964725700227072,55329156
276076184,14377605
1585839607924432896,55329156
276076184,44196397
276076184,148529707
1585839607924432896,3103505578
1456059949872816130,438529528
1604723275158155269,55060090
1601451596214411266,270132611
27951213,341190477
1586889837386276864,537709549
1683545642398801921,17494010
1521185345949237248,237845487
1683545642398801921,14377605
1683545642398801921,30354991
1683545642398801921,27493883
1657798973535526912,17494010
1521185345949237248,4091551984
16585184,2461810448
1605332272575651840,939091
1624749914784772110,133938408
1624749914784772110,14173315
1657798973535526912,1084468387491790848
1660720722396717075,24471951
1520415642263773185,561491387
1565040253953613824,1917731
1483263771351072775,237845487
1685032981222805504,14377605
212913163,14173315
212913163,188793260
1520415642263773185,1403784319122907136
1589029918012506113,592730371
1589029918012506113,78523300
212913163,18004222
1570568982683426819,429227921
1456024938217971714,561491387
1642936621396901908,1527223403920232448
1657798973535526912,341190477
1585839607924432896,341190477
276076184,237845487
1589029918012506113,2734574376
16794451,39284144
276076184,939091
45050610,15764644
276076184,17494010
1515957087276310532,939091
1483263771351072775,2421067430
1594070478678728704,39344374
1452642890409197570,76713848
1533430786065588225,4091551984
1637881650892644370,1695193884769271808
1533430786065588225,2198499445
1352276758255591425,878284831
1518682160785408000,4102376488
1518682160785408000,2234760798
3421137220,20860306
1456024938217971714,763567741076959232
3421137220,608827037
1563473563,247334603
1590399224268693506,78523300
1518682160785408000,738779772
1661442434130141189,341190477
1708571743156133888,428454304
1570568982683426819,9300262
1111811976991264768,55329156
2981145823,896731633704947712
457158937,304679484
1299097233573453824,1715094273865981952
1668356458143182849,22677397
1456024938217971714,1640929196
1456024938217971714,496455154
1604723275158155269,1640929196
44608493,2234760798
1586211174160498689,763567741076959232
1586211174160498689,55329156
1518921938885873664,292929271
1411587242,19084896
276076184,1640929196
1533430786065588225,1514803698
276076184,254117355
1642524836479025152,132339474
1131214009,2234760798
1131214009,20640982
1131214009,428454304
1683545642398801921,341190477
719288865249370112,1348669583306203136
1683545642398801921,133938408
1594070478678728704,19211550
1654152721203642369,523248016
1656732653440073735,44196397
1683545642398801921,22677397
1570568982683426819,197496309
1456059949872816130,817158775610179584
1411587242,20640982
1685032981222805504,4765364386
1519776746949722113,545976685
1586211174160498689,240454812
1586211174160498689,2835451658
1679616288568537088,545976685
276076184,2908641807
1667335854510030848,17980523
1492962746295468032,931286316
1587246873475063809,2908641807
43975651,341190477
1456059949872816130,133938408
1654152721203642369,1084468387491790848
1654152721203642369,16635277
1607164701993058305,887807166
2981145823,17980523
1505217746522542085,130003441
276076184,467823431
719288865249370112,132339474
1518882384573517824,39284144
742957501214298112,321954654
1570568982683426819,1348669583306203136
43975651,887052266741616640
1570568982683426819,18089606
1585839607924432896,1514803698
1520415642263773185,1082197856
1598154394595340289,1084468387491790848
1427730751844282370,2853461537
1585839607924432896,358432869
1359609204403707908,237845487
1359609204403707908,1084468387491790848
1604723275158155269,1084468387491790848
1359609204403707908,878284831
1699465639637729280,337808606
1699465639637729280,188793260
1585839607924432896,1230011019390382080
2981145823,499154896
276076184,428454304
1604723275158155269,496455154
1604723275158155269,27493883
1604723275158155269,133938408
276076184,74508260
21651982,232901331
276076184,14173315
3296862519,592730371
1624749914784772110,2421067430
898129149633720320,46302096
1708571743156133888,3103505578
1587246873475063809,428454304
1707496899358375936,270132611
1605173505577943041,1084468387491790848
276076184,1917731
1131214009,496455154
4780731385,23281108
1566499424192368641,27000730
1605332272575651840,1640929196
276076184,15012486
1607164701993058305,457984599
1620666540088598528,810055220
1518711950091292672,933197294
1518711950091292672,346964561
1566499424192368641,2835451658
1586211174160498689,39284144
1605173505577943041,2421067430
1486453932603940871,939091
534834849,14173315
1598154394595340289,3103505578
1642524836479025152,16106584
1730701404694544384,3103505578
1708571743156133888,496455154
1270872035896496128,1640929196
1270872035896496128,46302096
1642524836479025152,2421067430
1674887889182916608,133938408
4780731385,428454304
21651982,91882544
1590565907826442240,722528529716383744
1604723275158155269,341190477
21651982,1481155662
1604723275158155269,130003441
3237588557,2198499445
1634240531755614212,130003441
1587246873475063809,1230011019390382080
32804484,537709549
1551807014958993410,779476491092434944
1604723275158155269,2234760798
1667335854510030848,1089308757035794432
2981145823,1089308757035794432
452779888,1600022782011617280
1486453932603940871,240454812
1594363726961967104,46302096
1720070220809691136,46302096
1656165706998890498,130003441
1486453932603940871,17469289
1551807014958993410,3096147528
1486453932603940871,878284831
276076184,17469289
1601451596214411266,878284831
45050610,55060090
1520415642263773185,1507746668011171840
4780731385,2421067430
1720070220809691136,20545835
4780731385,2234760798
1604723275158155269,132339474
1518921938885873664,1521128820014727168
1605173505577943041,1367531
1270872035896496128,1663701168839872512
1131214009,3353330837
1456024938217971714,22677397
4780731385,3103505578
1352276758255591425,133938408
1685032981222805504,3353330837
1737343575627829248,27493883
1586211174160498689,469913850
704111452475531264,130003441
1737343575627829248,292929271
4852978169,2977083957
1594070478678728704,1600022782011617280
39311737,133938408
62890739,933197294
1587233365492568065,4136642352
1515957087276310532,468646961
1585839607924432896,1521128820014727168
1492962746295468032,78523300
1131214009,130557513
1642524836479025152,933197294
1518921938885873664,887807166
39311737,341190477
1411587242,2908641807
1492962746295468032,1600022782011617280
1667335854510030848,90484508
1585839607924432896,27493883
1601358335374041088,825912731018485760
1483263771351072775,435232010
3237588557,246357149
1730701404694544384,1640929196
1730701404694544384,1915033663
62890739,237845487
1399136176162983942,30354991
457158937,1640929196
62890739,15012486
62890739,496455154
1676396481430061056,358432869
1683545642398801921,1481155662
1605173505577943041,46302096
1427730751844282370,11347122
1533430786065588225,140237362
1533430786065588225,887052266741616640
1505217746522542085,438529528
45050610,133938408
1588595098530480129,2908641807
1588595098530480129,868673067223887872
828120944,2908641807
1588595098530480129,939091
828120944,98471035
828120944,878284831
828120944,328756439
828120944,933197294
1589029918012506113,18584875
1588595098530480129,2198499445
1598154394595340289,2908641807
1605173505577943041,467823431
1588222653734723585,469913850
1708571743156133888,3353330837
1601451596214411266,467823431
1708571743156133888,35586563
1605173505577943041,11347122
1660720722396717075,337808606
1155223542536921089,18646108
1604723275158155269,1446465174
1313738015370620928,337808606
1730701404694544384,11347122
1604723275158155269,3353330837
1521185345949237248,11347122
1483263771351072775,2198499445
1588595098530480129,3353330837
4852978169,16116288
1654152721203642369,16106584
1685032981222805504,2198499445
1699738803441676288,931286316
1605173505577943041,1446465174
1521185345949237248,3353330837
1519776746949722113,1455176358749999104
1492962746295468032,1540801222772494336
1642524836479025152,44196397
1585839607924432896,2835451658
1518682160785408000,3315264553
1551807014958993410,346964561
52955934,887052266741616640
1518711950091292672,2977083957
1486453932603940871,1640929196
52955934,3103505578
52955934,3353330837
52955934,270132611
52955934,17494010
452779888,20545835
1492962746295468032,1446465174
1604723275158155269,878284831
35806287,2998864022
212913163,15012486
1624749914784772110,22677397
1605173505577943041,130003441
1515957087276310532,15923226
1518764155016294400,130003441
21651982,1542228578
3296862519,18266688
1131214009,435232010
910625911,910625911
1725169223217954816,27995424
1518682160785408000,328756439
1594000514227675137,14173315
1638014011110293506,130003441
1638014011110293506,1071585991
1470725246734979074,35586563
1481752824526561285,91882544
1352276758255591425,237845487
1515957087276310532,592730371
1515957087276310532,130003441
1668356458143182849,130003441
1589029918012506113,2835451658
1679616288568537088,32871086
1679616288568537088,254117355
1668356458143182849,2718347636
703127013607870464,428454304
1679616288568537088,259395895
276076184,3353330837
1594070478678728704,2836421
1705245052245532672,561491387
1730701404694544384,358432869
1131214009,767788995962998784
21651982,39344374
130633685,236487888
32804484,875856268056969216
1660720722396717075,537709549
21651982,44196397
1518711950091292672,14377605
4780731385,14377605
1587246873475063809,23281108
1427730751844282370,259395895
1737343575627829248,16116288
703127013607870464,1471208460125540352
1307698670213591040,11134252
1737343575627829248,2190348686
43975651,1424033022
1733587317384732672,1236987792237838336
1733587317384732672,1177945200431370240
1679616288568537088,15212187
1521185345949237248,1167122751410384896
1673572402423275520,1682525608109125632
1585839607924432896,890061634181373952
1521185345949237248,2310725229
1155223542536921089,90484508
1519790054981394432,810055220
1624749914784772110,237845487
1518682160785408000,18004222
62890739,236487888
1427730751844282370,14377605
1642524836479025152,4239551
1679616288568537088,132339474
1594363726961967104,44196397
1594363726961967104,337808606
1590949724558876672,11347122
1590949724558876672,259395895
1590949724558876672,23281108
1626794622,23281108
1111811976991264768,90651198
1590949724558876672,15012486
1601358335374041088,478185930
1238917979829465089,55329156
1737343575627829248,2494257098
32804484,292929271
3296862519,240454812
1590565907826442240,22677397
1111811976991264768,346964561
3296862519,537709549
1590565907826442240,1663701168839872512
1590565907826442240,91882544
1299097233573453824,2908641807
1492962746295468032,15212187
1518711950091292672,3315264553
3296862519,18166778
1720070220809691136,32804484
1518921938885873664,270132611
39311737,18128717
1352276758255591425,1640929196
1352276758255591425,132339474
1720070220809691136,759251
1518711950091292672,14173315
1492962746295468032,3419210573
1587032711386091523,1634538746933833728
39311737,2800581040
1642936621396901908,18128717
1642936621396901908,17980523
1411587242,270132611
1470725246734979074,32804484
1637881650892644370,27000730
4780731385,17494010
4780731385,20640982
1518682160785408000,810055220
4780731385,132339474
1515957087276310532,778763106289758208
1644462484307210242,27000730
1481752824526561285,1082197856
1720070220809691136,875856268056969216
1505217746522542085,32201297
1620666540088598528,20545835
1594070478678728704,254117355
1594070478678728704,759251
1597713008045821953,1640929196
1597713008045821953,132339474
1714044184821178369,2234760798
1597713008045821953,270132611
1657798973535526912,1527223403920232448
1566499424192368641,890061634181373952
1642936621396901908,1084468387491790848
1521185345949237248,942156122
32804484,15212187
32804484,133028836
62890739,1071585991
16794451,2734574376
1679616288568537088,133028836
1518711950091292672,939091
1427730751844282370,942156122
1679616288568537088,15012486
1588222653734723585,19211550
1566499424192368641,16106584
1634240531755614212,14377605
452779888,130003441
32804484,1085225533623783424
1590949724558876672,1084468387491790848
1590949724558876672,237845487
703127013607870464,1089308757035794432
1590949724558876672,2461810448
52955934,467823431
1590949724558876672,592730371
1533430786065588225,942156122
1597713008045821953,545976685
52955934,1084468387491790848
1594070478678728704,44196397
1586211174160498689,28614262
16794451,592730371
1521185345949237248,467823431
1390323213746515969,1089308757035794432
1679616288568537088,14173315
390498462,1257667158
390498462,1082790600292925440
390498462,1542228578
305885445,16635277
390498462,96015533
1679616288568537088,17469289
1590949724558876672,14173315
1590949724558876672,39894447
1551807014958993410,1084468387491790848
1590399224268693506,358432869
52955934,2234760798
1155223542536921089,180107694
1604723275158155269,887052266741616640
457158937,942156122
27951213,15012486
1604723275158155269,270132611
1270872035896496128,236487888
1679616288568537088,16106584
1590949724558876672,17469289
1638014011110293506,4102376488
1533430786065588225,16635277
1155223542536921089,28614262
769217642242637826,1045110787
62890739,27000730
1590949724558876672,30354991
1411587242,1455176358749999104
1111811976991264768,30354991
27951213,14298769
1155223542536921089,17469289
27951213,180107694
18093097,20640982
1588595098530480129,270132611
452779888,4102376488
1604723275158155269,1600022782011617280
1661406226905694215,88577737
769217642242637826,270132611
32804484,78523300
62890739,32804484
1590949724558876672,51241574
1654152721203642369,1367531
1597713008045821953,467823431
52955934,1640929196
1411587242,2836421
1668356458143182849,763567741076959232
1481752824526561285,592730371
1299097233573453824,15801906
1299097233573453824,1084468387491790848
3296862519,2852597261
1551807014958993410,44196397
1238917979829465089,890061634181373952
1699465639637729280,196168350
1299097233573453824,878284831
21651982,18584875
1518682160785408000,797179922087297024
35806287,15012486
1533430786065588225,3315264553
3237588557,3156120964
1642936621396901908,3353330837
1679616288568537088,4091551984
1642936621396901908,341190477
1201688349012037632,1084468387491790848
1654152721203642369,2853461537
1533430786065588225,27995424
1605173505577943041,341190477
1648412313349677057,177564016
1679616288568537088,94784682
1679616288568537088,1167122751410384896
1585942886008373248,933197294
1588595098530480129,14377605
1515957087276310532,28614262
1638014011110293506,887807166
27951213,18004222
1566499424192368641,592730371
1566499424192368641,78523300
305885445,288277167
64834265,2829300438
1333685816669900805,249420175
1533430786065588225,20545835
1597713008045821953,18584875
534834849,11347122
534834849,4091551984
1533430786065588225,1167122751410384896
1737343575627829248,1640929196
1585942886008373248,3353330837
1456024938217971714,1212806053907185664
1705245052245532672,1585950902015479808
1685032981222805504,1640929196
1585942886008373248,340398500
1585942886008373248,14247236
1585942886008373248,878284831
1585942886008373248,545976685
1585942886008373248,341190477
1585942886008373248,15801906
1585942886008373248,1084468387491790848
1585942886008373248,1177945200431370240
1585942886008373248,1640929196
1737343575627829248,561491387
1585942886008373248,20640982
1597713008045821953,11347122
1586211174160498689,561491387
1585942886008373248,63013144
1585942886008373248,2461810448
1586211174160498689,2852597261
1590399224268693506,18089606
1607164701993058305,469913850
1271590520377102336,232901331
1637881650892644370,10774652
1586211174160498689,147738080
1585942886008373248,27493883
1585942886008373248,18004222
1644462484307210242,1471208460125540352
1585942886008373248,18128717
1585942886008373248,797179922087297024
1585942886008373248,14173315
1585942886008373248,3103505578
1585942886008373248,2421067430
3421137220,114388293
1585942886008373248,304679484
1585942886008373248,132339474
1585942886008373248,23281108
1456024938217971714,750046943905058816
1594070478678728704,18128717
534834849,939091
1585942886008373248,2908641807
1486453932603940871,2836421
1590399224268693506,469913850
534834849,17494010
1566499424192368641,537709549
1566499424192368641,28614262
1585942886008373248,138168339
1699738803441676288,17980523
1601451596214411266,14247236
769217642242637826,1917731
1486453932603940871,759251
1607164701993058305,467823431
1519776746949722113,14247236
1634240531755614212,133938408
1679616288568537088,109579534
1679616288568537088,1917731
1590565907826442240,4102376488
1679616288568537088,2836421
733039446547791872,341190477
1607164701993058305,3315264553
1594000514227675137,18929234
43975651,3315264553
1427730751844282370,15801906
1533430786065588225,890061634181373952
1605332272575651840,3103505578
43975651,428454304
1637881650892644370,2190348686
1270872035896496128,942156122
43975651,15012486
43975651,2836421
1505217746522542085,14377605
1566499424192368641,130003441
1709340374617968640,2836421
1470725246734979074,346964561
1299097233573453824,3103505578
1519776746949722113,2421067430
1238917979829465089,1367531
1519776746949722113,20640982
1238917979829465089,11856892
32804484,939091
1601451596214411266,790624550
1590949724558876672,28614262
1590949724558876672,970207298
1711917415116779521,16635277
1711917415116779521,2836421
1711917415116779521,30354991
1470725246734979074,94784682
1590949724558876672,2836421
1590949724558876672,939091
1518682160785408000,942156122
1590949724558876672,942156122
1590949724558876672,55329156
35806287,1917731
1590949724558876672,878284831
1590949724558876672,14377605
35806287,759251
35806287,3315264553
35806287,23281108
1590949724558876672,2977083957
1590949724558876672,15675138
1590949724558876672,1430605174674964480
35806287,1084468387491790848
35806287,1424033022
35806287,2836421
35806287,16635277
1588595098530480129,18166778
1604723275158155269,2835451658
1131214009,878284831
35806287,939091
1588595098530480129,17494010
21651982,592730371
769217642242637826,9300262
35806287,236487888
35806287,1640929196
35806287,15801906
35806287,254117355
1590399224268693506,196168350
1352276758255591425,2908641807
1679616288568537088,14247236
1679616288568537088,1640929196
1601451596214411266,51241574
27951213,130003441
32804484,15764644
1270872035896496128,3315264553
1597713008045821953,18128717
769217642242637826,429227921
35806287,17494010
1411587242,1640929196
1587246873475063809,341190477
1518921938885873664,4102376488
1588595098530480129,23281108
1630972398832058368,11134252
1521185345949237248,970207298
35806287,133028836
1654152721203642369,2852597261
21651982,537709549
1685032981222805504,17494010
1597713008045821953,14377605
130633685,428454304
32804484,534023
1597713008045821953,19211550
1587446225611247616,2829300438
130633685,247334603
1587246873475063809,471677441
1654152721203642369,232901331
130633685,467823431
130633685,304679484
1657798973535526912,304679484
1679616288568537088,14377605
1456059949872816130,30354991
4258198589,130557513
4258198589,30354991
4258198589,1917731
4258198589,247334603
1597713008045821953,50317463
4258198589,16635277
130633685,130557513
130633685,328756439
35806287,467823431
4258198589,939091
4258198589,9300262
4258198589,534023
1155223542536921089,254117355
276076184,878284831
1411587242,1488026569
52955934,30354991
1661442434130141189,46302096
1605332272575651840,14247236
1657798973535526912,2734574376
32804484,30354991
1657798973535526912,236487888
1598154394595340289,237845487
1483263771351072775,1640929196
1483263771351072775,939091
39311737,1640929196
1551807014958993410,47063142
27951213,254117355
1503964725700227072,94784682
1503964725700227072,2417586104
1503964725700227072,2162812627
1155223542536921089,778763106289758208
4258198589,2852597261
1638014011110293506,15212187
1635801515548983297,1084468387491790848
1656165706998890498,90480218
1565040253953613824,130003441
1590949724558876672,14247236
1521185345949237248,247334603
1521185345949237248,20640982
1521185345949237248,288277167
1601332910128332800,20545835
4258198589,890061634181373952
1634240531755614212,20640982
1518921938885873664,133028836
4258198589,133028836
1604723275158155269,1367531
1590565907826442240,537709549
1634240531755614212,467823431
4258198589,2836421
1720286076483354624,3932768472
1598154394595340289,1481155662
1634240531755614212,30354991
1634240531755614212,3353330837
1634240531755614212,17494010
1634240531755614212,939091
1634240531755614212,18004222
1634240531755614212,1598486148627988480
1634240531755614212,2898571236
1634240531755614212,247334603
1634240531755614212,1367531
1634240531755614212,16635277
1634240531755614212,1640929196
1634240531755614212,237845487
1634240531755614212,14247236
1634240531755614212,50317463
1634240531755614212,18266688
1634240531755614212,1424033022
1634240531755614212,23281108
1634240531755614212,304679484
1634240531755614212,3315264553
1634240531755614212,15801906
1634240531755614212,738779772
1634240531755614212,548384458
1634240531755614212,236487888
1634240531755614212,22677397
1634240531755614212,471677441
1634240531755614212,98471035
1634240531755614212,817158775610179584
1634240531755614212,2234760798
64834265,1634538746933833728
320573559,467823431
320573559,23176276
1720286076483354624,321954654
1634240531755614212,1507746668011171840
1634240531755614212,18584875
1634240531755614212,2852597261
1634240531755614212,1084468387491790848
1634240531755614212,592730371
1634240531755614212,20280088
1634240531755614212,15212187
1634240531755614212,46302096
1589029918012506113,240454812
1644462484307210242,1634538746933833728
1586211174160498689,15212187
1486453932603940871,467823431
1486453932603940871,292929271
4852978169,880412538625810432
1730140073683763200,15764644
1730140073683763200,30354991
1730140073683763200,887807166
1730140073683763200,939091
1730140073683763200,3353330837
4258198589,14377605
1352276758255591425,3353330837
4852978169,1257667158
1585942886008373248,1587849814187843584
35806287,247334603
35806287,30354991
35806287,20640982
35806287,180107694
1654152721203642369,537709549
39311737,11856892
1708571743156133888,236487888
1705245052245532672,887807166
1586211174160498689,887807166
1634240531755614212,1600022782011617280
1683545642398801921,467823431
1679616288568537088,11856892
1679616288568537088,2977083957
1679616288568537088,2852597261
1679616288568537088,55329156
1644462484307210242,21722318
1624749914784772110,496455154
39311737,163987185
1683545642398801921,38495835
39311737,109579534
32804484,3096147528
1597713008045821953,496455154
1657798973535526912,3315264553
1657798973535526912,2461810448
1679616288568537088,288277167
1597713008045821953,939091
1644462484307210242,478185930
1679616288568537088,44196397
1588595098530480129,30354991
1598154394595340289,2853461537
1590565907826442240,1528943647185678336
1456059949872816130,4102376488
1589029918012506113,44196397
1566499424192368641,875856268056969216
1661406226905694215,478185930
4852978169,467823431
1427730751844282370,15207668
1604890575819444249,880412538625810432
1270872035896496128,865490748
1492962746295468032,534023
1588222653734723585,17469289
39311737,16116288
1620666540088598528,1212806053907185664
1533430786065588225,32871086
1586211174160498689,292929271
1654152721203642369,46302096
52955934,140237362
1588595098530480129,11134252
21651982,817158775610179584
27951213,2908641807
1505217746522542085,346964561
1155223542536921089,23281108
1709340374617968640,292929271
1668356458143182849,1540801222772494336
1518882384573517824,887807166
1587246873475063809,163987185
1521185345949237248,16635277
64834265,39894447
52955934,2898571236
1634240531755614212,875856268056969216
1519776746949722113,2898571236
3296862519,18005085
1601451596214411266,14377605
1585839607924432896,1430605174674964480
1427683741653037056,28014636
1270872035896496128,722528529716383744
1648412313349677057,20545835
1714044184821178369,1585950902015479808
1588595098530480129,44196397
1714044184821178369,1488026569
1654152721203642369,1084375028
276076184,30354991
1605173505577943041,28014636
534834849,28014636
534834849,2908641807
1566499424192368641,1071585991
1352276758255591425,2898571236
1601451596214411266,44196397
1518711950091292672,30354991
1604890575819444249,1488026569
1470725246734979074,292929271
704111452475531264,1212806053907185664
1604890575819444249,41634520
1661442434130141189,1348669583306203136
1518711950091292672,15764644
452779888,3932768472
1270872035896496128,817158775610179584
1270872035896496128,22677397
1588595098530480129,3315264553
130633685,1339835893
1654152721203642369,10774652
1518711950091292672,759251
1634240531755614212,561491387
1634240531755614212,1339835893
1521185345949237248,1488026569
4780731385,254117355
1630972398832058368,523248016
1604890575819444249,18166778
1590399224268693506,825912731018485760
1604890575819444249,467823431
54805505,27995424
1505217746522542085,30354991
1638014011110293506,939091
1648412313349677057,722528529716383744
62890739,14377605
1427683741653037056,63013144
1456059949872816130,467823431
1594000514227675137,1212806053907185664
898129149633720320,15675138
1585839607924432896,46302096
1707496899358375936,496455154
1585839607924432896,2977083957
1590949724558876672,3315264553
1585942886008373248,3096147528
1590949724558876672,1074480192
1585942886008373248,2198499445
1730701404694544384,16635277
1313738015370620928,177564016
1587246873475063809,270132611
1594000514227675137,15675138
32804484,44196397
1411587242,790624550
130633685,242555999
1278050664677953536,22677397
1590565907826442240,817158775610179584
1505217746522542085,247334603
1605173505577943041,875856268056969216
1656165706998890498,890061634181373952
1587246873475063809,933197294
719288865249370112,3382285462
1660720722396717075,1695193884769271808
1586211174160498689,890061634181373952
52955934,357606935
1585942886008373248,1424033022
1656165706998890498,880412538625810432
1592426453865758721,1481155662
1604723275158155269,109579534
1521185345949237248,2234760798
1635801515548983297,288277167
1111811976991264768,1111811976991264768
1604890575819444249,27493883
1679616288568537088,435232010
1635801515548983297,357606935
3296862519,875856268056969216
1730140073683763200,1339835893
1737343575627829248,1212806053907185664
1588595098530480129,467823431
1648412313349677057,1084375028
276076184,779476491092434944
1588595098530480129,970207298
1679616288568537088,50772918
21651982,32201297
1505217746522542085,17494010
